"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"04-May",NA,113.9031,94.07312,104.0625,102.8167,85.95417,92.50745,99.26129,110.390425531915,85.95417,93.290285,99.26129,98.9397614285714,103.4396,113.9031,9.11923241325246,7
"05-May",NA,114.0625,95.67812,104.1188,103.7135,86.03125,92.81042,97.78211,109.397894736842,86.03125,94.24427,97.78211,99.1709571428571,103.91615,114.0625,9.07479143426579,7
"06-May",NA,114.499,95.79479,105.0938,99.52396,86.11053,92.99895,97.77579,107.549473684211,86.11053,94.39687,97.77579,98.8281171428571,102.30888,114.499,9.0493482892153,7
"07-May",NA,114.9885,95.71875,105.2979,100.8969,86.10208,91.72187,97.24271,98.76,86.10208,93.72031,97.24271,98.8526728571429,103.0974,114.9885,9.41562668821308,7
"08-May",NA,117.1115,96.20729,104.8297,101.0125,85.28095,92.0734,98.79167,96.1115789473684,85.28095,94.140345,98.79167,99.3295728571429,102.9211,117.1115,10.0774865724573,7
"09-May",NA,118.7469,96.975,105.551,97.5117,82.22481,91.82947,97.61895,97.2436170212766,82.22481,94.402235,97.5117,98.6368328571429,101.584975,118.7469,11.3503222348086,7
"10-May",NA,120.4073,97.25729,106.2031,96.21053,85.4375,92.60957,97.67579,95.1239583333333,85.4375,94.41005,97.25729,99.4001542857143,101.939445,120.4073,11.1533776178442,7
"11-May",NA,121.501,98.9569,107.2833,96.81368,87.02211,92.3086,98.0473684210526,97.2414893617021,87.02211,94.56114,98.0473684210526,100.276136917293,103.1201,121.501,11.2356755052671,7
"12-May",NA,121.2615,NA,107.8417,98.36947,86.29579,93.81158,98.8614583333333,98.4252631578947,86.29579,94.9510525,98.6154641666667,101.073583055556,105.596639583333,121.2615,12.138245150804,6
"13-May",NA,122.3812,107.6,108.7406,99.63579,86.20737,94.83542,99.2416666666667,100.036559139785,86.20737,97.0385433333334,99.63579,102.66314952381,108.1703,122.3812,11.5689735309482,7
"14-May",NA,123.2719,106.2021,110.0594,98.35495,87.15313,94.93478,99.9052631578947,99.9677083333333,87.15313,96.644865,99.9052631578947,102.840217593985,108.13075,123.2719,11.6775049955658,7
"15-May",NA,123.5687,106.799,110.567,97.70421,88.18542,95.12737,99.7416666666667,100.34375,88.18542,96.41579,99.7416666666667,103.099052380952,108.683,123.5687,11.6533746299753,7
"16-May",NA,124.1688,108.2365,111.0323,98.90211,88.50638,95.18021,100.822916666667,100.182795698925,88.50638,97.04116,100.822916666667,103.835602380952,109.6344,124.1688,11.7467426708251,7
"17-May",NA,124.7062,110.9105,111.6302,99.35104,89.62316,95.18421,101.630208333333,100.579787234043,89.62316,97.267625,101.630208333333,104.719359761905,111.27035,124.7062,11.8514398196687,7
"18-May",NA,124.7823,109.6854,111.5552,99.30312,90.01146,95.33958,102.408333333333,100.528125,90.01146,97.32135,102.408333333333,104.726484761905,110.6203,124.7823,11.6396632478867,7
"19-May",NA,125.301,109.599,110.9729,98.29684,90.36842,95.71146,102.513684210526,102.959574468085,90.36842,97.00415,102.513684210526,104.680472030075,110.28595,125.301,11.6884307355866,7
