"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"07-Oct",NA,0.5035789,0.8167021,0.5432292,1.314565,1.746,0.2383871,0.930105263157895,NA,0.2383871,0.52340405,0.8167021,0.870366794736842,1.12233513157895,1.746,0.518241391625611,7
"08-Oct",NA,0.5090217,0.8044706,0.6908333,1.281304,1.729574,0.2528723,0.555851063829787,NA,0.2528723,0.532436381914894,0.6908333,0.831989566261398,1.0428873,1.729574,0.507306807942579,7
"09-Oct",NA,0.4730435,0.9262069,0.7284375,1.176702,2.177079,0.2964516,0.406875,NA,0.2964516,0.43995925,0.7284375,0.883542214285714,1.05145445,2.177079,0.64877500475182,7
"10-Oct",NA,0.5091398,0.9204545,0.7166129,1.133723,2.320349,0.3820213,0.923191489361702,NA,0.3820213,0.61287635,0.9204545,0.9864988556231,1.02845724468085,2.320349,0.642301077916276,7
"11-Oct",NA,0.8382292,1.132727,0.9053191,0.4591667,2.094426,0.8106383,0.622526315789474,NA,0.4591667,0.716582307894737,0.8382292,0.980433230827068,1.01902305,2.094426,0.535207728434893,7
"12-Oct",NA,0.8776596,1.240104,1.004479,0.2908421,2.22875,0.844086,0.474210526315789,NA,0.2908421,0.659148263157895,0.8776596,0.994304460902256,1.1222915,2.22875,0.630595661159007,7
"13-Oct",NA,0.9004167,2.009457,1.180313,0.1362105,2.541687,0.8915957,0.499895833333333,NA,0.1362105,0.695745766666667,0.9004167,1.16565367619048,1.594885,2.541687,0.842034425213132,7
"14-Oct",NA,0.7427083,2.706087,1.22625,0.3566316,1.935057,0.8808511,0.6121875,NA,0.3566316,0.6774479,0.8808511,1.20853892857143,1.5806535,2.706087,0.834321183831989,7
"15-Oct",NA,0.6688542,3.105506,1.24,0.3477083,1.684253,0.8923656,0.648645833333333,NA,0.3477083,0.658750016666667,0.8923656,1.22676184761905,1.4621265,3.105506,0.93712219521075,7
"16-Oct",NA,0.7813542,3.48956,1.329468,0.2139362,1.508125,1.017391,0.572021276595745,NA,0.2139362,0.676687738297872,1.017391,1.27312223951368,1.4187965,3.48956,1.07173141740566,7
"17-Oct",NA,0.7311458,4.012025,1.342421,0.0775,3.272105,0.93,0.579583333333333,NA,0.0775,0.655364566666667,0.93,1.56354001904762,2.307263,4.012025,1.48514339408032,7
"18-Oct",NA,0.9572043,4.672024,1.238229,0.9819608,2.450448,0.8958333,0.581052631578947,NA,0.581052631578947,0.9265188,0.9819608,1.68239314736842,1.8443385,4.672024,1.44759653358387,7
"19-Oct",NA,1.053478,4.252159,1.282381,0.8506316,2.179625,0.7616842,0.714574468085106,NA,0.714574468085106,0.8061579,1.053478,1.58493332401216,1.731003,4.252159,1.27907494870894,7
"20-Oct",NA,1.064149,4.135789,1.562,0.9106383,2.309048,0.658125,0.758172043010753,NA,0.658125,0.834405171505376,1.064149,1.62827447757296,1.935524,4.135789,1.24411825996516,7
"21-Oct",NA,0.8966667,3.012128,2.197609,1.408021,3.0928,0.6977895,0.645789473684211,NA,0.645789473684211,0.7972281,1.408021,1.70725766766917,2.6048685,3.0928,1.06106861045207,7
"22-Oct",NA,0.9558333,2.451702,2.915698,2.568617,4.111899,0.95,0.992307692307692,NA,0.95,0.974070496153846,2.451702,2.1351509989011,2.7421575,4.111899,1.2183559646604,7
"23-Oct",NA,0.9547917,2.373596,2.578977,1.820526,3.852429,0.9626316,0.955425531914894,NA,0.9547917,0.959028565957447,1.820526,1.92833954741641,2.4762865,3.852429,1.09257153223434,7
"24-Oct",NA,1.117188,2.58378,2.634198,1.470426,3.585844,1.14337,0.885108695652174,NA,0.885108695652174,1.130279,1.470426,1.91713067080745,2.608989,3.585844,1.02032995726257,7
"25-Oct",NA,1.298043,2.409545,2.755802,NA,4.131341,1.062366,0.981098901098901,NA,0.981098901098901,1.12128525,1.853794,2.10636598351648,2.66923775,4.131341,1.23480820299837,6
"26-Oct",NA,1.494947,2.046,2.678313,0.6340426,4.8556,1.065376,1.08840425531915,NA,0.6340426,1.07689012765957,1.494947,1.98038326504559,2.3621565,4.8556,1.43987436642097,7
"27-Oct",NA,1.601702,1.971489,2.826914,0.8677273,5.679706,1.339186,1.12663043478261,NA,0.8677273,1.2329082173913,1.601702,2.20190781925466,2.3992015,5.679706,1.66230767401992,7
"28-Oct",NA,1.832022,2.439167,2.858171,0.9865625,7.848113,1.72411,1.22858695652174,NA,0.9865625,1.47634847826087,1.832022,2.70239035093168,2.648669,7.848113,2.35947560893532,7
"29-Oct",NA,2.125506,2.274271,2.307416,1.058495,9.245,2.066757,1.15073684210526,NA,1.058495,1.60874692105263,2.125506,2.88974026315789,2.2908435,9.245,2.85032681917865,7
"30-Oct",NA,2.35,2.246979,3.435679,1.266354,9.547105,1.397561,1.26393617021277,NA,1.26393617021277,1.3319575,2.246979,3.0725163100304,2.8928395,9.547105,2.9606977560224,7
"31-Oct",NA,2.762941,2.434409,3.736282,1.613152,13.81323,1.708202,1.5443,NA,1.5443,1.660677,2.434409,3.94464514285714,3.2496115,13.81323,4.42170433169588,7
