"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"05-Jun",NA,2.645625,3.67430555555556,4.57349397590361,4.031,6.74921348314607,3.90630952380952,7.51623655913979,6.01404255319149,2.645625,3.79030753968254,4.031,4.72802629965065,5.66135372952484,7.51623655913979,1.75551421822571,7
"06-Jun",NA,2.574,3.70035294117647,4.19574468085106,3.81494117647059,5.37935483870968,4.50573170731707,5.67157894736842,6.93416666666667,2.574,3.75764705882353,4.19574468085106,4.26310061312761,4.94254327301337,5.67157894736842,1.05386859458025,7
"07-Jun",NA,2.77652631578947,3.74493975903614,4.22444444444444,3.93358695652174,5.3290625,4.10012048192771,5.26473684210526,7.4838947368421,2.77652631578947,3.83926335777894,4.10012048192771,4.19620247140354,4.74459064327485,5.3290625,0.887247826573306,7
"08-Jun",NA,2.90552083333333,3.5936170212766,4.98185185185185,4.10702380952381,4.73229166666667,3.54228260869565,5.488,7.22452631578947,2.90552083333333,3.56794981498613,4.10702380952381,4.1929411130497,4.85707175925926,5.488,0.916318295325672,7
"09-Jun",NA,3.97,4.853125,NA,4.14202127659574,4.87842105263158,3.45078651685393,5.81351648351648,7.35642105263158,3.45078651685393,4.01300531914893,4.49757313829787,4.51797838826629,4.87209703947368,5.81351648351648,0.836801490931634,6
"10-Jun",NA,5.59177083333333,3.61336842105263,NA,4.07882978723404,5.19978947368421,3.074,5.9708064516129,7.58308510638298,3.074,3.72973376259798,4.63930963045913,4.58809416115285,5.49377549342105,5.9708064516129,1.16579182495293,6
"11-Jun",NA,3.2184375,3.14824175824176,NA,3.1895652173913,5.00021276595745,3.34093023255814,4.31309090909091,7.34105263157895,3.14824175824176,3.19678328804348,3.27968386627907,3.70174639720659,4.07005073995772,5.00021276595745,0.773592885708156,6
"12-Jun",NA,3.56791666666667,2.5878125,NA,2.88263736263736,4.3736170212766,3.38231578947368,4.55133333333333,6.70202127659574,2.5878125,3.00755696934644,3.47511622807018,3.55760544556461,4.17219193262412,4.55133333333333,0.784892739382358,6
"13-Jun",NA,3.99213333333333,2.92583333333333,2.86507246376812,2.75368421052632,3.84145833333333,3.99697674418605,5.31774647887324,9.3,2.75368421052632,2.89545289855073,3.84145833333333,3.67041498533625,3.99455503875969,5.31774647887324,0.912549165917708,7
"14-Jun",NA,3.31125,3.02260416666667,3.18135416666667,3.11766666666667,3.658,3.68324675324675,5.91057971014493,8.60375,3.02260416666667,3.14951041666667,3.31125,3.69781449477024,3.67062337662338,5.91057971014493,1.00885836305301,7
"15-Jun",NA,3.51836363636364,2.75285714285714,3.28739583333333,2.59096774193548,3.76516129032258,3.24897727272727,NA,8.0959375,2.59096774193548,2.87688717532467,3.2681865530303,3.19395381958991,3.46062168560606,3.76516129032258,0.447534843836171,6
